comparison_type,context,group_label,source_file,instance,scale,solver,method,metric,value
pairwise,result_classical | All | Greedy,Uncoarsened Greedy,result_classical.json,C101,All,Greedy,Uncoarsened,time_window_violations,0.0
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,C201,N10,AveragePartitionSolver,Uncoarsened,total_distance,333.616845204421
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,C202,N10,AveragePartitionSolver,Uncoarsened,total_distance,310.46254851235176
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,C203,N10,AveragePartitionSolver,Uncoarsened,total_distance,308.9320462102788
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,C204,N10,AveragePartitionSolver,Uncoarsened,total_distance,290.47967118717685
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,C205,N10,AveragePartitionSolver,Uncoarsened,total_distance,238.89674880405312
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,C206,N10,AveragePartitionSolver,Uncoarsened,total_distance,279.69310784698644
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,C207,N10,AveragePartitionSolver,Uncoarsened,total_distance,236.93811532008138
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,C208,N10,AveragePartitionSolver,Uncoarsened,total_distance,236.04212196554377
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R101,N10,AveragePartitionSolver,Uncoarsened,total_distance,370.0316109139997
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R102,N10,AveragePartitionSolver,Uncoarsened,total_distance,343.4787916348424
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R103,N10,AveragePartitionSolver,Uncoarsened,total_distance,269.0570237263722
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R104,N10,AveragePartitionSolver,Uncoarsened,total_distance,321.0465318692018
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R105,N10,AveragePartitionSolver,Uncoarsened,total_distance,358.6527801827888
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R106,N10,AveragePartitionSolver,Uncoarsened,total_distance,325.8330545087672
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R107,N10,AveragePartitionSolver,Uncoarsened,total_distance,305.4046797711079
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R108,N10,AveragePartitionSolver,Uncoarsened,total_distance,355.89557305381584
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R109,N10,AveragePartitionSolver,Uncoarsened,total_distance,288.9531398284168
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R110,N10,AveragePartitionSolver,Uncoarsened,total_distance,339.9194727921642
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R111,N10,AveragePartitionSolver,Uncoarsened,total_distance,379.59623460323115
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R112,N10,AveragePartitionSolver,Uncoarsened,total_distance,319.30838706511463
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R201,N10,AveragePartitionSolver,Uncoarsened,total_distance,352.8845705776085
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R202,N10,AveragePartitionSolver,Uncoarsened,total_distance,319.65527501156225
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R203,N10,AveragePartitionSolver,Uncoarsened,total_distance,332.8546034890831
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R204,N10,AveragePartitionSolver,Uncoarsened,total_distance,281.16404500323125
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R205,N10,AveragePartitionSolver,Uncoarsened,total_distance,288.38927407166364
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R206,N10,AveragePartitionSolver,Uncoarsened,total_distance,323.52902628930053
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R207,N10,AveragePartitionSolver,Uncoarsened,total_distance,306.9571874912024
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R208,N10,AveragePartitionSolver,Uncoarsened,total_distance,339.7845792394605
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R209,N10,AveragePartitionSolver,Uncoarsened,total_distance,327.37967047767546
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R210,N10,AveragePartitionSolver,Uncoarsened,total_distance,288.5182362379208
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R211,N10,AveragePartitionSolver,Uncoarsened,total_distance,355.30411076180945
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC101,N10,AveragePartitionSolver,Uncoarsened,total_distance,368.1910125033045
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC102,N10,AveragePartitionSolver,Uncoarsened,total_distance,241.37402973587052
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC103,N10,AveragePartitionSolver,Uncoarsened,total_distance,294.99889208688415
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC104,N10,AveragePartitionSolver,Uncoarsened,total_distance,386.9922172610152
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC105,N10,AveragePartitionSolver,Uncoarsened,total_distance,263.63608422905736
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC106,N10,AveragePartitionSolver,Uncoarsened,total_distance,247.93906917478427
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC107,N10,AveragePartitionSolver,Uncoarsened,total_distance,399.100198484173
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC108,N10,AveragePartitionSolver,Uncoarsened,total_distance,373.98719131638313
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC201,N10,AveragePartitionSolver,Uncoarsened,total_distance,362.7777534275272
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC202,N10,AveragePartitionSolver,Uncoarsened,total_distance,334.1412841853928
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC203,N10,AveragePartitionSolver,Uncoarsened,total_distance,387.6495785980984
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC204,N10,AveragePartitionSolver,Uncoarsened,total_distance,243.54321811521862
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC205,N10,AveragePartitionSolver,Uncoarsened,total_distance,416.7012826667537
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC206,N10,AveragePartitionSolver,Uncoarsened,total_distance,327.0341902862171
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC207,N10,AveragePartitionSolver,Uncoarsened,total_distance,338.946547363735
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC208,N10,AveragePartitionSolver,Uncoarsened,total_distance,302.0868560976093
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C101,N10,AveragePartitionSolver,Coarsened,total_distance,93.44670040226386
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C102,N10,AveragePartitionSolver,Coarsened,total_distance,106.67149000731088
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C103,N10,AveragePartitionSolver,Coarsened,total_distance,102.12573531809068
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C104,N10,AveragePartitionSolver,Coarsened,total_distance,102.47185877155232
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C105,N10,AveragePartitionSolver,Coarsened,total_distance,93.75900522722078
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C106,N10,AveragePartitionSolver,Coarsened,total_distance,93.75900522722078
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C107,N10,AveragePartitionSolver,Coarsened,total_distance,98.70125313068634
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C108,N10,AveragePartitionSolver,Coarsened,total_distance,93.2687855022323
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C109,N10,AveragePartitionSolver,Coarsened,total_distance,93.75900522722078
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C201,N10,AveragePartitionSolver,Coarsened,total_distance,152.28566441211922
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C202,N10,AveragePartitionSolver,Coarsened,total_distance,195.8819324086175
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C203,N10,AveragePartitionSolver,Coarsened,total_distance,181.33355036092485
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C204,N10,AveragePartitionSolver,Coarsened,total_distance,176.02742700855225
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C205,N10,AveragePartitionSolver,Coarsened,total_distance,152.28566441211922
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C206,N10,AveragePartitionSolver,Coarsened,total_distance,194.92090333731207
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C207,N10,AveragePartitionSolver,Coarsened,total_distance,160.98646127806091
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C208,N10,AveragePartitionSolver,Coarsened,total_distance,153.75732731347344
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,R101,N10,AveragePartitionSolver,Coarsened,total_distance,280.47907125626284
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,R102,N10,AveragePartitionSolver,Coarsened,total_distance,273.24273394970857
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,R103,N10,AveragePartitionSolver,Coarsened,total_distance,273.24273394970857
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,R104,N10,AveragePartitionSolver,Coarsened,total_distance,259.5436022281637
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,R105,N10,AveragePartitionSolver,Coarsened,total_distance,260.9913093489889
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,R106,N10,AveragePartitionSolver,Coarsened,total_distance,269.90580707937625
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,R107,N10,AveragePartitionSolver,Coarsened,total_distance,266.94174156456353
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,R108,N10,AveragePartitionSolver,Coarsened,total_distance,233.6475346607767
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,R109,N10,AveragePartitionSolver,Coarsened,total_distance,266.976052229294
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,R110,N10,AveragePartitionSolver,Coarsened,total_distance,238.1970333431331
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,R111,N10,AveragePartitionSolver,Coarsened,total_distance,251.37685341519972
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,R112,N10,AveragePartitionSolver,Coarsened,total_distance,234.37952335196314
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,R201,N10,AveragePartitionSolver,Coarsened,total_distance,283.107503047702
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,R202,N10,AveragePartitionSolver,Coarsened,total_distance,240.77565026033847
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,R203,N10,AveragePartitionSolver,Coarsened,total_distance,280.48775867811366
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,R204,N10,AveragePartitionSolver,Coarsened,total_distance,233.32314884344203
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,R205,N10,AveragePartitionSolver,Coarsened,total_distance,320.6287073888051
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,R206,N10,AveragePartitionSolver,Coarsened,total_distance,230.04235993670972
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,R207,N10,AveragePartitionSolver,Coarsened,total_distance,272.3573678655835
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,R208,N10,AveragePartitionSolver,Coarsened,total_distance,264.1155816379752
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,R209,N10,AveragePartitionSolver,Coarsened,total_distance,236.71637217112618
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,R210,N10,AveragePartitionSolver,Coarsened,total_distance,269.77518730292877
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,R211,N10,AveragePartitionSolver,Coarsened,total_distance,221.99761117433033
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,RC101,N10,AveragePartitionSolver,Coarsened,total_distance,229.2899618089964
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,RC102,N10,AveragePartitionSolver,Coarsened,total_distance,169.8794572898442
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,RC103,N10,AveragePartitionSolver,Coarsened,total_distance,169.8794572898442
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,RC104,N10,AveragePartitionSolver,Coarsened,total_distance,224.84153242050854
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,RC105,N10,AveragePartitionSolver,Coarsened,total_distance,171.9982401388955
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,RC106,N10,AveragePartitionSolver,Coarsened,total_distance,222.78280809479918
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,RC107,N10,AveragePartitionSolver,Coarsened,total_distance,215.8176385827943
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,RC108,N10,AveragePartitionSolver,Coarsened,total_distance,178.01215658199294
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,RC201,N10,AveragePartitionSolver,Coarsened,total_distance,190.31639409057132
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,RC202,N10,AveragePartitionSolver,Coarsened,total_distance,256.8351474170346
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,RC203,N10,AveragePartitionSolver,Coarsened,total_distance,264.8314355093748
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,RC204,N10,AveragePartitionSolver,Coarsened,total_distance,220.1557416093517
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,RC205,N10,AveragePartitionSolver,Coarsened,total_distance,265.3081695258066
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,RC206,N10,AveragePartitionSolver,Coarsened,total_distance,191.23298176125223
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,RC207,N10,AveragePartitionSolver,Coarsened,total_distance,182.64300101166322
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,RC208,N10,AveragePartitionSolver,Coarsened,total_distance,157.0535437045295
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,C101,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,1956.2970698203576
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,C102,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,1878.0940873013024
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,C103,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,2125.0600469091496
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,C104,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,1724.1559459747202
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,C105,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,2037.4215853169546
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,C106,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,2283.7812929345114
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,C107,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,2508.297069820358
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,C108,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,1590.3868442099752
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,C109,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,1833.2097897898675
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,C201,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,8730.881511933732
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,C202,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,6051.2875901386105
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,C203,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,6030.239454592225
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,C204,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,6075.030788628749
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,C205,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,6652.975721993517
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,C206,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,7073.847702072591
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,C207,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,3879.137357606867
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,C208,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,5519.748765983311
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R101,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,777.7266797705031
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R102,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,608.3779245262579
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R103,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,498.7844884436397
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R104,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,560.899210915638
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R105,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,714.5922619775372
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R106,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,541.779869933202
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R107,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,500.8451421786712
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R108,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,615.7753650268764
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R109,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,573.1989167303236
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R110,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,540.4747022206876
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R111,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,636.3691007229996
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R112,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,515.7570869311239
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R201,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,1514.5631641512073
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R202,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,1226.648885576452
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R203,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,1282.923717027731
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R204,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,1257.1249285210356
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R205,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,1871.3827532866426
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R206,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,1202.5267218045224
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R207,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,1194.9841217016176
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R208,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,1203.0047093062583
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R209,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,1618.4118860992269
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R210,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,1130.8287315636849
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,R211,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,1615.7855644952222
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC101,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,651.4620335358254
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC102,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,446.32368230469535
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC103,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,515.4992536069642
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC104,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,588.5171322553417
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC105,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,466.7290145233957
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC106,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,480.2809171692959
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC107,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,585.3961708548441
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC108,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,571.2673168870483
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC201,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,1411.1343782839594
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC202,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,812.1326563862557
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC203,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,1232.281769104396
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC204,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,1209.4830264144916
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC205,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,1364.4897173432869
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC206,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,1661.464098442482
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC207,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,1264.0526277110116
pairwise,result_quantum_10customer | N10 | APS,Uncoarsened APS,result_quantum_10customer.json,RC208,N10,AveragePartitionSolver,Uncoarsened,total_route_duration,1002.402253846112
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C101,N10,AveragePartitionSolver,Coarsened,total_route_duration,1860.7923119685443
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C102,N10,AveragePartitionSolver,Coarsened,total_route_duration,1479.2105215185165
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C103,N10,AveragePartitionSolver,Coarsened,total_route_duration,1479.2105215185165
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C104,N10,AveragePartitionSolver,Coarsened,total_route_duration,1762.72470619579
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C105,N10,AveragePartitionSolver,Coarsened,total_route_duration,1809.7923119685443
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C106,N10,AveragePartitionSolver,Coarsened,total_route_duration,1827.7923119685443
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C107,N10,AveragePartitionSolver,Coarsened,total_route_duration,1731.7923119685443
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C108,N10,AveragePartitionSolver,Coarsened,total_route_duration,1707.7923119685443
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C109,N10,AveragePartitionSolver,Coarsened,total_route_duration,1551.7923119685443
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C201,N10,AveragePartitionSolver,Coarsened,total_route_duration,4365.35716326972
pairwise,result_quantum_10customer | N10 | APS,Coarsened APS,result_quantum_10customer.json,C202,N10,AveragePartitionSolver,Coarsened,total_route_duration,3210.323892293344
